player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_def,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Andrew Robertson,SCO,DF,Liverpool,27,1994,2.0,2.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.02,0.43,0.45,0.02,0.45,1.9,1.0,1.0,0.0,100.0,0.51,0.51,0.0,0.0,0.05,0.0,0.0,109.0,142.0,76.8,1796.0,754.0,55.0,63.0,87.3,46.0,58.0,79.3,6.0,14.0,42.9,-0.8,7.0,5.0,2.0,1.0,14.0,114.0,28.0,2.0,0.0,8.0,1.0,5.0,6.0,0.0,6.0,0.0,90.0,27.0,25.0,102.0,16.0,4.0,20.0,0.0,0.0,2.0,7.0,10.0,9.0,4.63,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,15.0,4.0,26.7,2.0,8.0,5.0,5.0,1.0,0.0,4.0,4.0,7.0,0.0,160.0,6.0,28.0,76.0,67.0,4.0,132.0,0.0,1.0,0.0,0.0,0.0,96.0,542.0,342.0,15.0,4.0,0.0,109.0,98.0,89.9,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,100.0
Joe Rodon,WAL,DF,Tottenham,23,1997,1.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,94.4,370.0,118.0,4.0,4.0,100.0,10.0,11.0,90.9,3.0,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.9,5.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,8.0,0.0,31.0,10.0,18.0,14.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,16.0,49.0,5.0,0.0,0.0,0.0,17.0,15.0,88.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,33.3
Rodri,ESP,MF,Manchester City,25,1996,3.0,3.0,270.0,1.0,0.0,0.0,0.0,2.0,0.0,0.33,0.0,0.33,0.33,0.33,0.2,0.2,0.1,0.06,0.04,0.1,0.06,0.1,3.0,4.0,1.0,0.0,25.0,1.33,0.33,0.25,1.0,0.05,0.8,0.8,217.0,231.0,93.9,4208.0,669.0,74.0,75.0,98.7,114.0,120.0,95.0,29.0,33.0,87.9,-0.1,3.0,13.0,2.0,0.0,14.0,228.0,3.0,2.0,0.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,191.0,16.0,24.0,33.0,185.0,9.0,1.0,0.0,1.0,2.0,3.0,2.0,8.0,2.67,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,4.0,7.0,57.1,3.0,33.0,16.0,48.5,5.0,21.0,7.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,250.0,5.0,33.0,166.0,69.0,4.0,248.0,1.0,3.0,33.3,1.0,0.0,188.0,686.0,393.0,19.0,4.0,0.0,206.0,200.0,97.1,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,32.0,4.0,1.0,80.0
Rodrigo,ESP,MF,Leeds United,30,1991,4.0,4.0,252.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.3,0.2,0.48,0.67,0.2,0.67,2.8,4.0,2.0,0.0,50.0,1.43,0.71,0.0,0.0,0.14,-0.6,-0.6,82.0,104.0,78.8,1520.0,491.0,40.0,52.0,76.9,29.0,33.0,87.9,11.0,15.0,73.3,-1.3,7.0,9.0,8.0,3.0,13.0,98.0,6.0,4.0,2.0,20.0,4.0,4.0,0.0,0.0,0.0,0.0,65.0,21.0,18.0,80.0,15.0,6.0,0.0,0.0,0.0,2.0,8.0,3.0,11.0,3.93,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,44.0,10.0,22.7,5.0,22.0,17.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,123.0,1.0,24.0,65.0,42.0,6.0,119.0,5.0,6.0,83.3,5.0,0.0,93.0,373.0,161.0,9.0,2.0,1.0,140.0,102.0,72.9,5.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,33.3
Jay Rodriguez,ENG,FW,Burnley,32,1989,4.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.32,0.29,0.61,0.32,0.61,1.1,5.0,1.0,0.0,20.0,4.55,0.91,0.0,0.0,0.07,-0.4,-0.4,14.0,21.0,66.7,185.0,47.0,9.0,13.0,69.2,5.0,6.0,83.3,0.0,2.0,0.0,-0.3,1.0,2.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,5.0,0.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.73,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,23.0,7.0,30.4,1.0,15.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,1.0,5.0,14.0,17.0,4.0,33.0,2.0,2.0,100.0,2.0,0.0,19.0,200.0,65.0,4.0,1.0,0.0,51.0,20.0,39.2,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,7.0,5.0,5.0,50.0
Mads Roerslev,DEN,DF,Brentford,22,1999,2.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,141.0,76.0,4.0,5.0,80.0,3.0,3.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,3.0,5.0,60.0,2.0,12.0,2.0,16.7,9.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,20.0,4.0,10.0,7.0,3.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,9.0,17.0,8.0,0.0,0.0,0.0,11.0,8.0,72.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Cristian Romero,ARG,DF,Tottenham,23,1998,2.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,40.0,90.0,708.0,149.0,12.0,14.0,85.7,16.0,16.0,100.0,6.0,7.0,85.7,0.0,0.0,1.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,4.0,1.0,34.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,12.0,4.0,33.3,7.0,5.0,0.0,4.0,2.0,0.0,2.0,3.0,2.0,0.0,52.0,7.0,30.0,22.0,2.0,1.0,52.0,1.0,1.0,100.0,1.0,0.0,34.0,149.0,56.0,0.0,0.0,0.0,35.0,34.0,97.1,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,75.0
Oriol Romeu,ESP,MF,Southampton,29,1991,5.0,5.0,398.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.02,0.01,0.02,4.4,2.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.03,-0.1,-0.1,178.0,215.0,82.8,3152.0,707.0,84.0,93.0,90.3,75.0,90.0,83.3,16.0,25.0,64.0,0.0,1.0,14.0,1.0,0.0,11.0,212.0,3.0,3.0,0.0,35.0,5.0,1.0,0.0,0.0,0.0,0.0,159.0,19.0,37.0,30.0,172.0,11.0,0.0,1.0,0.0,4.0,4.0,4.0,6.0,1.36,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,7.0,8.0,3.0,5.0,14.0,35.7,9.0,80.0,30.0,37.5,28.0,38.0,14.0,4.0,1.0,0.0,3.0,7.0,11.0,0.0,267.0,10.0,61.0,157.0,61.0,5.0,264.0,3.0,5.0,60.0,3.0,0.0,170.0,777.0,396.0,19.0,2.0,2.0,187.0,174.0,93.0,8.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,47.0,4.0,8.0,33.3
Cristiano Ronaldo,POR,FW,Manchester Utd,36,1985,2.0,2.0,180.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,1.5,1.5,2.5,2.5,0.0,1.27,0.01,1.28,1.27,1.28,2.0,13.0,7.0,0.0,53.8,6.5,3.5,0.23,0.43,0.22,0.5,0.5,68.0,77.0,88.3,897.0,134.0,46.0,49.0,93.9,19.0,21.0,90.5,1.0,1.0,100.0,0.0,1.0,3.0,2.0,0.0,6.0,74.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,10.0,2.0,8.0,65.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,25.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,110.0,1.0,3.0,44.0,65.0,22.0,107.0,0.0,4.0,0.0,1.0,0.0,80.0,261.0,154.0,12.0,2.0,4.0,124.0,90.0,72.6,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,25.0
Salomón Rondón,VEN,FW,Everton,32,1989,2.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.16,0.0,0.16,0.16,0.16,0.8,2.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.06,-0.1,-0.1,8.0,17.0,47.1,118.0,11.0,5.0,7.0,71.4,1.0,4.0,25.0,1.0,2.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,2.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,12.0,3.0,25.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,2.0,13.0,7.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,33.0,14.0,0.0,0.0,0.0,47.0,19.0,40.4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,10.0,44.4
Danny Rose,ENG,DF,Watford,31,1990,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.11,0.11,0.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,110.0,76.4,1786.0,932.0,31.0,34.0,91.2,40.0,49.0,81.6,13.0,25.0,52.0,-0.2,2.0,6.0,5.0,0.0,10.0,74.0,36.0,5.0,1.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,42.0,31.0,37.0,63.0,8.0,7.0,31.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,3.0,8.0,37.5,5.0,21.0,6.0,28.6,11.0,9.0,1.0,3.0,1.0,0.0,2.0,5.0,3.0,0.0,133.0,9.0,44.0,67.0,29.0,1.0,101.0,2.0,3.0,66.7,2.0,0.0,63.0,253.0,179.0,9.0,0.0,0.0,70.0,65.0,92.9,1.0,4.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,33.3
Antonio Rüdiger,GER,DF,Chelsea,28,1993,5.0,5.0,450.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,0.3,0.3,0.1,0.05,0.01,0.07,0.05,0.07,5.0,4.0,2.0,0.0,50.0,0.8,0.4,0.25,0.5,0.07,0.7,0.7,238.0,276.0,86.2,4895.0,1463.0,71.0,76.0,93.4,129.0,139.0,92.8,34.0,54.0,63.0,-0.1,1.0,16.0,3.0,1.0,15.0,272.0,4.0,3.0,0.0,18.0,6.0,2.0,0.0,0.0,0.0,0.0,213.0,24.0,39.0,85.0,176.0,10.0,1.0,1.0,0.0,6.0,7.0,2.0,6.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,3.0,0.0,3.0,4.0,75.0,1.0,30.0,8.0,26.7,18.0,11.0,1.0,7.0,1.0,0.0,6.0,6.0,21.0,0.0,324.0,40.0,157.0,166.0,22.0,4.0,320.0,0.0,0.0,0.0,0.0,0.0,212.0,910.0,470.0,12.0,5.0,0.0,250.0,244.0,97.6,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,30.0,8.0,5.0,61.5
Lukas Rupp,GER,MF,Norwich City,30,1991,4.0,3.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.08,0.04,0.12,0.08,0.12,2.6,6.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.04,-0.2,-0.2,98.0,114.0,86.0,1667.0,423.0,50.0,53.0,94.3,35.0,37.0,94.6,11.0,17.0,64.7,-0.1,1.0,4.0,1.0,1.0,7.0,112.0,2.0,1.0,0.0,28.0,3.0,2.0,0.0,0.0,0.0,0.0,86.0,15.0,13.0,20.0,91.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,5.0,1.94,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,7.0,28.6,5.0,50.0,16.0,32.0,26.0,20.0,4.0,2.0,1.0,0.0,1.0,4.0,3.0,1.0,142.0,10.0,45.0,77.0,27.0,3.0,140.0,1.0,1.0,100.0,1.0,0.0,98.0,333.0,168.0,8.0,2.0,0.0,105.0,97.0,92.4,4.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,27.0,2.0,3.0,40.0
José Sá,POR,GK,Wolves,28,1993,5.0,5.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,107.0,78.5,2455.0,1468.0,12.0,12.0,100.0,43.0,44.0,97.7,29.0,51.0,56.9,0.0,0.0,1.0,0.0,0.0,0.0,74.0,33.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,8.0,38.0,8.0,68.0,1.0,0.0,22.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,100.0,115.0,4.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,61.0,324.0,196.0,0.0,0.0,0.0,34.0,34.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0
Allan Saint-Maximin,FRA,FW,Newcastle Utd,24,1997,5.0,5.0,450.0,2.0,2.0,0.0,0.0,1.0,0.0,0.4,0.4,0.8,0.4,0.8,0.8,0.8,1.3,0.16,0.25,0.41,0.16,0.41,5.0,11.0,5.0,0.0,45.5,2.2,1.0,0.18,0.4,0.07,1.2,1.2,126.0,156.0,80.8,2221.0,542.0,60.0,69.0,87.0,50.0,60.0,83.3,13.0,19.0,68.4,0.7,12.0,9.0,10.0,4.0,11.0,143.0,13.0,0.0,4.0,27.0,6.0,19.0,0.0,0.0,0.0,0.0,121.0,16.0,19.0,15.0,133.0,6.0,2.0,0.0,1.0,4.0,5.0,6.0,22.0,4.4,15.0,0.0,3.0,2.0,2.0,2.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,12.0,50.0,5.0,11.0,8.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,218.0,2.0,18.0,120.0,121.0,24.0,205.0,19.0,26.0,73.1,19.0,0.0,193.0,1658.0,1171.0,53.0,26.0,15.0,243.0,167.0,68.7,9.0,20.0,0.0,2.0,9.0,6.0,0.0,0.0,0.0,31.0,0.0,10.0,0.0
Romain Saïss,MAR,DF,Wolves,31,1990,5.0,5.0,398.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.17,0.03,0.2,0.17,0.2,4.4,5.0,3.0,0.0,60.0,1.13,0.68,0.0,0.0,0.17,-0.8,-0.8,216.0,247.0,87.4,4507.0,2207.0,61.0,65.0,93.8,123.0,133.0,92.5,31.0,45.0,68.9,-0.1,1.0,33.0,0.0,0.0,22.0,242.0,5.0,3.0,0.0,19.0,6.0,1.0,0.0,0.0,0.0,0.0,182.0,24.0,41.0,209.0,20.0,12.0,2.0,0.0,1.0,2.0,4.0,4.0,3.0,0.68,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,4.0,5.0,1.0,5.0,7.0,71.4,2.0,45.0,19.0,42.2,18.0,23.0,4.0,2.0,1.0,0.0,1.0,6.0,33.0,0.0,305.0,29.0,147.0,149.0,25.0,8.0,300.0,1.0,1.0,100.0,1.0,0.0,189.0,790.0,438.0,14.0,5.0,1.0,211.0,206.0,97.6,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,12.0,6.0,66.7
Bukayo Saka,ENG,"FW,MF",Arsenal,20,2001,5.0,4.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.16,0.11,0.27,0.16,0.27,3.5,9.0,1.0,0.0,11.1,2.56,0.28,0.0,0.0,0.06,-0.6,-0.6,96.0,125.0,76.8,1318.0,310.0,52.0,63.0,82.5,32.0,43.0,74.4,5.0,9.0,55.6,-0.4,5.0,7.0,5.0,1.0,10.0,120.0,5.0,1.0,0.0,31.0,2.0,6.0,1.0,0.0,1.0,0.0,99.0,16.0,10.0,86.0,31.0,3.0,2.0,1.0,1.0,0.0,8.0,2.0,17.0,4.83,11.0,1.0,1.0,2.0,2.0,2.0,1.0,0.28,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,37.0,4.0,10.8,11.0,11.0,15.0,8.0,0.0,0.0,8.0,3.0,0.0,0.0,180.0,3.0,24.0,77.0,96.0,25.0,176.0,5.0,8.0,62.5,6.0,1.0,144.0,871.0,593.0,30.0,9.0,7.0,170.0,139.0,81.8,12.0,11.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,22.0,2.0,3.0,40.0
Mohamed Salah,EGY,FW,Liverpool,29,1992,5.0,5.0,450.0,4.0,2.0,1.0,1.0,1.0,0.0,0.8,0.4,1.2,0.6,1.0,3.0,2.3,2.1,0.6,0.42,1.03,0.45,0.87,5.0,21.0,10.0,0.0,47.6,4.2,2.0,0.14,0.3,0.11,1.0,0.7,137.0,172.0,79.7,1923.0,607.0,83.0,92.0,90.2,44.0,51.0,86.3,6.0,18.0,33.3,-0.1,13.0,2.0,13.0,2.0,23.0,170.0,2.0,0.0,3.0,24.0,2.0,8.0,1.0,1.0,0.0,0.0,136.0,17.0,19.0,143.0,22.0,5.0,0.0,0.0,1.0,2.0,8.0,7.0,29.0,5.8,21.0,0.0,3.0,4.0,1.0,1.0,3.0,0.6,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,67.0,16.0,23.9,8.0,21.0,38.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,243.0,1.0,12.0,65.0,178.0,49.0,240.0,9.0,22.0,40.9,10.0,1.0,185.0,734.0,456.0,32.0,4.0,9.0,287.0,191.0,66.6,15.0,12.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,41.0,2.0,6.0,25.0
Mohammed Salisu,GHA,DF,Southampton,22,1999,5.0,4.0,414.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,4.6,2.0,1.0,0.0,50.0,0.43,0.22,0.0,0.0,0.02,0.0,0.0,198.0,229.0,86.5,3943.0,1496.0,55.0,63.0,87.3,115.0,126.0,91.3,25.0,35.0,71.4,0.0,1.0,22.0,0.0,0.0,23.0,226.0,3.0,3.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,178.0,17.0,34.0,187.0,16.0,17.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,0.87,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,9.0,1.0,1.0,5.0,7.0,71.4,2.0,40.0,19.0,47.5,25.0,12.0,3.0,12.0,8.0,1.0,4.0,14.0,29.0,0.0,292.0,45.0,141.0,161.0,9.0,6.0,289.0,2.0,3.0,66.7,2.0,0.0,168.0,1028.0,517.0,20.0,0.0,0.0,166.0,164.0,98.8,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,55.0,17.0,6.0,73.9
Albert Sambi Lokonga,BEL,MF,Arsenal,21,1999,4.0,3.0,271.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.04,0.02,0.06,0.04,0.06,3.0,5.0,2.0,0.0,40.0,1.66,0.66,0.0,0.0,0.02,-0.1,-0.1,160.0,188.0,85.1,2880.0,779.0,76.0,83.0,91.6,59.0,66.0,89.4,22.0,36.0,61.1,-0.1,3.0,13.0,5.0,1.0,11.0,181.0,7.0,7.0,0.0,38.0,3.0,2.0,0.0,0.0,0.0,0.0,138.0,18.0,32.0,39.0,136.0,8.0,0.0,1.0,0.0,1.0,2.0,1.0,7.0,2.32,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,5.0,2.0,3.0,4.0,75.0,1.0,48.0,11.0,22.9,16.0,23.0,9.0,9.0,4.0,0.0,5.0,10.0,4.0,0.0,228.0,13.0,71.0,119.0,55.0,0.0,224.0,3.0,3.0,100.0,3.0,0.0,156.0,992.0,573.0,24.0,5.0,0.0,166.0,160.0,96.4,4.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,25.0,5.0,6.0,45.5
