player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_def,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Fábio Silva,POR,"DF,MF",Wolves,19,2002,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,0.2,1.0,1.0,0.0,100.0,4.29,4.29,0.0,0.0,0.03,0.0,0.0,2.0,6.0,33.3,24.0,1.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,0.0,0.0,15.0,7.0,46.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0
Thiago Silva,BRA,DF,Chelsea,37,1984,4.0,2.0,287.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,0.1,0.1,0.1,0.02,0.03,0.05,0.02,0.05,3.2,2.0,2.0,0.0,100.0,0.63,0.63,0.5,0.5,0.03,0.9,0.9,150.0,168.0,89.3,3308.0,1190.0,43.0,45.0,95.6,79.0,87.0,90.8,27.0,33.0,81.8,-0.1,2.0,7.0,1.0,0.0,5.0,164.0,4.0,4.0,1.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,121.0,29.0,18.0,11.0,141.0,11.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,4.0,0.0,4.0,6.0,66.7,2.0,27.0,6.0,22.2,16.0,10.0,1.0,16.0,9.0,1.0,7.0,11.0,22.0,0.0,229.0,61.0,141.0,98.0,6.0,4.0,225.0,0.0,0.0,0.0,0.0,0.0,121.0,667.0,454.0,6.0,0.0,0.0,134.0,134.0,100.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,1.0,87.5
Moussa Sissoko,FRA,MF,Watford,32,1989,4.0,4.0,340.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.04,0.1,0.15,0.04,0.15,3.8,3.0,2.0,0.0,66.7,0.79,0.53,0.0,0.0,0.06,-0.2,-0.2,115.0,141.0,81.6,2358.0,524.0,45.0,50.0,90.0,48.0,61.0,78.7,19.0,25.0,76.0,-0.4,5.0,8.0,2.0,1.0,9.0,135.0,6.0,2.0,0.0,22.0,5.0,5.0,0.0,0.0,0.0,0.0,87.0,20.0,34.0,14.0,107.0,11.0,4.0,2.0,0.0,2.0,7.0,1.0,9.0,2.38,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,100.0,0.0,51.0,12.0,23.5,13.0,30.0,8.0,5.0,1.0,0.0,4.0,1.0,6.0,0.0,169.0,5.0,36.0,104.0,39.0,4.0,163.0,7.0,10.0,70.0,7.0,0.0,107.0,574.0,302.0,11.0,3.0,2.0,121.0,111.0,91.7,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,33.0,5.0,6.0,45.5
Oliver Skipp,ENG,MF,Tottenham,21,2000,6.0,4.0,434.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,216.0,89.8,3638.0,771.0,77.0,80.0,96.3,97.0,103.0,94.2,19.0,27.0,70.4,0.0,0.0,26.0,0.0,0.0,23.0,211.0,5.0,5.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,182.0,18.0,16.0,4.0,207.0,4.0,0.0,0.0,0.0,3.0,8.0,4.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,8.0,3.0,1.0,4.0,13.0,30.8,9.0,97.0,19.0,19.6,55.0,37.0,5.0,12.0,5.0,0.0,7.0,9.0,4.0,0.0,262.0,13.0,62.0,186.0,22.0,1.0,258.0,1.0,1.0,100.0,1.0,0.0,166.0,683.0,299.0,18.0,4.0,1.0,180.0,174.0,96.7,1.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,39.0,2.0,8.0,20.0
Emile Smith-Rowe,ENG,"MF,FW",Arsenal,21,2000,6.0,5.0,446.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.4,1.1,1.1,0.6,0.22,0.12,0.33,0.22,0.33,5.0,8.0,5.0,0.0,62.5,1.61,1.01,0.13,0.2,0.13,-0.1,-0.1,153.0,169.0,90.5,2346.0,601.0,85.0,92.0,92.4,52.0,55.0,94.5,10.0,14.0,71.4,0.4,5.0,9.0,9.0,0.0,20.0,165.0,4.0,1.0,2.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,134.0,22.0,13.0,39.0,123.0,3.0,1.0,1.0,0.0,1.0,4.0,2.0,13.0,2.62,10.0,0.0,1.0,1.0,1.0,1.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0,20.0,4.0,72.0,19.0,26.4,20.0,32.0,20.0,5.0,0.0,0.0,5.0,4.0,3.0,0.0,218.0,6.0,30.0,117.0,100.0,17.0,214.0,9.0,13.0,69.2,10.0,0.0,175.0,1114.0,719.0,30.0,18.0,7.0,193.0,170.0,88.1,8.0,9.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,28.0,3.0,5.0,37.5
Cédric Soares,POR,DF,Arsenal,30,1991,3.0,2.0,189.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.06,0.07,0.01,0.07,2.1,1.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.02,0.0,0.0,53.0,69.0,76.8,862.0,259.0,25.0,27.0,92.6,21.0,27.0,77.8,5.0,10.0,50.0,-0.1,2.0,4.0,3.0,1.0,5.0,57.0,12.0,2.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,13.0,16.0,13.0,39.0,5.0,10.0,0.0,1.0,2.0,3.0,2.0,2.0,0.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,66.7,1.0,24.0,6.0,25.0,11.0,8.0,5.0,4.0,2.0,0.0,2.0,4.0,6.0,1.0,86.0,14.0,31.0,36.0,22.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,42.0,158.0,71.0,3.0,3.0,0.0,55.0,44.0,80.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,5.0,28.6
Tomáš Souček,CZE,MF,West Ham,26,1995,6.0,6.0,540.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,1.1,0.7,0.0,0.19,0.0,0.19,0.12,0.12,6.0,14.0,3.0,0.0,21.4,2.33,0.5,0.07,0.33,0.05,-0.1,0.3,231.0,263.0,87.8,4651.0,846.0,88.0,99.0,88.9,103.0,117.0,88.0,38.0,43.0,88.4,0.0,0.0,17.0,2.0,0.0,21.0,261.0,2.0,1.0,0.0,49.0,9.0,2.0,0.0,0.0,0.0,0.0,195.0,26.0,42.0,28.0,214.0,14.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,11.0,5.0,2.0,5.0,15.0,33.3,10.0,86.0,27.0,31.4,33.0,41.0,12.0,8.0,1.0,0.0,7.0,4.0,25.0,1.0,345.0,25.0,85.0,189.0,94.0,15.0,343.0,1.0,2.0,50.0,1.0,0.0,196.0,853.0,412.0,20.0,12.0,1.0,260.0,226.0,86.9,4.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,51.0,15.0,17.0,46.9
Boubakary Soumaré,FRA,MF,Leicester City,22,1999,4.0,2.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.08,0.06,0.14,0.08,0.14,1.9,2.0,1.0,0.0,50.0,1.03,0.52,0.0,0.0,0.08,-0.2,-0.2,88.0,101.0,87.1,1423.0,292.0,47.0,55.0,85.5,29.0,31.0,93.5,8.0,11.0,72.7,-0.1,2.0,6.0,2.0,0.0,7.0,101.0,0.0,0.0,1.0,24.0,3.0,2.0,0.0,0.0,0.0,0.0,76.0,11.0,14.0,21.0,73.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,7.0,3.62,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.52,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,39.0,7.0,17.9,16.0,13.0,10.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,126.0,2.0,14.0,70.0,48.0,3.0,126.0,3.0,3.0,100.0,3.0,0.0,95.0,443.0,165.0,9.0,1.0,0.0,108.0,96.0,88.9,6.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,1.0,75.0
Çağlar Söyüncü,TUR,DF,Leicester City,25,1996,6.0,6.0,540.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.0,0.03,0.03,0.03,6.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.15,-0.2,-0.2,383.0,436.0,87.8,7833.0,2311.0,105.0,108.0,97.2,232.0,245.0,94.7,42.0,72.0,58.3,0.0,0.0,8.0,0.0,0.0,9.0,421.0,15.0,13.0,0.0,34.0,8.0,1.0,0.0,0.0,0.0,0.0,358.0,22.0,56.0,91.0,322.0,16.0,2.0,0.0,3.0,5.0,6.0,4.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,3.0,7.0,42.9,4.0,52.0,13.0,25.0,30.0,20.0,2.0,15.0,6.0,0.0,9.0,5.0,45.0,1.0,511.0,84.0,316.0,222.0,12.0,1.0,497.0,2.0,3.0,66.7,2.0,0.0,354.0,1867.0,934.0,13.0,3.0,0.0,378.0,371.0,98.1,1.0,3.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,50.0,15.0,6.0,71.4
Jed Steer,ENG,GK,Aston Villa,29,1992,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,77.8,829.0,614.0,2.0,2.0,100.0,16.0,16.0,100.0,10.0,18.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,27.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,19.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,33.0,36.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,20.0,86.0,61.0,0.0,0.0,0.0,20.0,19.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Jack Stephens,ENG,DF,Southampton,27,1994,5.0,5.0,396.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.04,0.04,0.0,0.04,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,218.0,81.2,3614.0,1230.0,58.0,61.0,95.1,89.0,102.0,87.3,28.0,50.0,56.0,-0.2,2.0,10.0,0.0,0.0,14.0,207.0,11.0,8.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,164.0,15.0,39.0,6.0,195.0,8.0,3.0,1.0,0.0,2.0,3.0,3.0,3.0,0.68,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,5.0,5.0,2.0,3.0,12.0,25.0,9.0,55.0,17.0,30.9,32.0,18.0,5.0,7.0,4.0,0.0,3.0,11.0,21.0,0.0,265.0,33.0,134.0,143.0,15.0,2.0,254.0,0.0,0.0,0.0,0.0,0.0,148.0,1103.0,738.0,19.0,7.0,0.0,166.0,161.0,97.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,37.0,9.0,10.0,47.4
Raheem Sterling,ENG,"FW,MF",Manchester City,26,1994,6.0,2.0,253.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,1.6,1.6,0.3,0.57,0.1,0.66,0.57,0.66,2.8,12.0,4.0,0.0,33.3,4.27,1.42,0.08,0.25,0.13,-0.6,-0.6,73.0,87.0,83.9,876.0,176.0,51.0,54.0,94.4,18.0,23.0,78.3,0.0,1.0,0.0,-0.3,2.0,3.0,5.0,0.0,8.0,87.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,79.0,5.0,3.0,10.0,76.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,11.0,3.91,7.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,3.0,33.3,2.0,33.0,6.0,18.2,1.0,21.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,130.0,0.0,6.0,55.0,82.0,29.0,130.0,4.0,9.0,44.4,4.0,1.0,112.0,551.0,368.0,20.0,7.0,5.0,156.0,112.0,71.8,9.0,7.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0
Pascal Struijk,NED,"DF,MF",Leeds United,22,1999,4.0,3.0,297.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,3.3,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0,186.0,201.0,92.5,4357.0,836.0,28.0,31.0,90.3,119.0,119.0,100.0,36.0,47.0,76.6,0.0,0.0,2.0,0.0,0.0,4.0,198.0,3.0,3.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,171.0,14.0,16.0,160.0,31.0,7.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,4.0,4.0,0.0,2.0,4.0,50.0,2.0,51.0,14.0,27.5,24.0,27.0,0.0,7.0,4.0,0.0,3.0,13.0,21.0,0.0,251.0,45.0,175.0,87.0,1.0,1.0,248.0,0.0,0.0,0.0,0.0,0.0,147.0,810.0,381.0,1.0,0.0,0.0,166.0,161.0,97.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,34.0,7.0,8.0,46.7
Crysencio Summerville,NED,"MF,DF",Leeds United,19,2001,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,86.7,209.0,25.0,7.0,8.0,87.5,5.0,5.0,100.0,1.0,2.0,50.0,0.0,0.0,1.0,2.0,0.0,2.0,15.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,13.0,1.0,18.0,2.0,4.0,50.0,2.0,0.0,18.0,111.0,31.0,2.0,0.0,1.0,15.0,13.0,86.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Japhet Tanganga,ENG,DF,Tottenham,22,1999,5.0,5.0,364.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.03,0.09,0.12,0.03,0.12,4.0,2.0,1.0,0.0,50.0,0.49,0.25,0.0,0.0,0.06,-0.1,-0.1,129.0,169.0,76.3,2280.0,729.0,67.0,80.0,83.8,46.0,59.0,78.0,13.0,25.0,52.0,-0.4,2.0,3.0,3.0,1.0,7.0,133.0,36.0,2.0,0.0,18.0,6.0,9.0,0.0,0.0,0.0,0.0,86.0,42.0,41.0,14.0,110.0,8.0,34.0,0.0,0.0,6.0,6.0,3.0,2.0,0.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,4.0,2.0,2.0,1.0,5.0,20.0,4.0,51.0,15.0,29.4,30.0,17.0,4.0,11.0,4.0,0.0,7.0,9.0,19.0,0.0,226.0,25.0,76.0,92.0,68.0,7.0,191.0,1.0,3.0,33.3,1.0,0.0,113.0,443.0,277.0,8.0,5.0,2.0,133.0,121.0,91.0,2.0,6.0,1.0,10.0,4.0,1.0,0.0,0.0,0.0,19.0,10.0,6.0,62.5
Matt Targett,ENG,DF,Aston Villa,26,1995,5.0,5.0,375.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.07,0.04,0.11,0.07,0.11,4.2,1.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.29,-0.3,-0.3,150.0,217.0,69.1,2892.0,1395.0,71.0,79.0,89.9,54.0,72.0,75.0,22.0,52.0,42.3,-0.2,3.0,21.0,8.0,1.0,23.0,178.0,39.0,8.0,0.0,31.0,10.0,13.0,0.0,0.0,0.0,0.0,105.0,50.0,62.0,153.0,20.0,10.0,31.0,1.0,1.0,4.0,12.0,10.0,3.0,0.72,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,11.0,18.2,9.0,55.0,10.0,18.2,25.0,20.0,10.0,10.0,1.0,0.0,9.0,11.0,5.0,0.0,253.0,6.0,53.0,126.0,86.0,2.0,214.0,0.0,1.0,0.0,0.0,0.0,151.0,602.0,363.0,10.0,4.0,0.0,168.0,148.0,88.1,2.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,33.0,4.0,6.0,40.0
James Tarkowski,ENG,DF,Burnley,28,1992,6.0,6.0,540.0,1.0,0.0,0.0,0.0,2.0,0.0,0.17,0.0,0.17,0.17,0.17,0.7,0.7,0.0,0.11,0.0,0.11,0.11,0.11,6.0,7.0,2.0,0.0,28.6,1.17,0.33,0.14,0.5,0.09,0.3,0.3,131.0,180.0,72.8,3477.0,1488.0,25.0,34.0,73.5,59.0,73.0,80.8,45.0,69.0,65.2,0.0,0.0,23.0,2.0,0.0,14.0,175.0,5.0,3.0,0.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,83.0,21.0,76.0,14.0,124.0,26.0,2.0,1.0,0.0,9.0,2.0,3.0,3.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,6.0,4.0,0.0,5.0,7.0,71.4,2.0,46.0,19.0,41.3,31.0,14.0,1.0,12.0,8.0,1.0,4.0,11.0,29.0,0.0,251.0,41.0,116.0,117.0,28.0,15.0,246.0,0.0,0.0,0.0,0.0,0.0,101.0,464.0,256.0,7.0,2.0,0.0,135.0,121.0,89.6,2.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,59.0,25.0,12.0,67.6
Nuno Tavares,POR,"DF,FW",Arsenal,21,2000,4.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.6,2.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.02,0.0,0.0,23.0,28.0,82.1,345.0,90.0,12.0,12.0,100.0,11.0,13.0,84.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,6.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,8.0,3.0,16.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,3.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,20.0,4.0,20.0,10.0,5.0,5.0,7.0,1.0,0.0,6.0,2.0,4.0,0.0,55.0,4.0,21.0,16.0,23.0,2.0,50.0,3.0,6.0,50.0,3.0,0.0,28.0,91.0,44.0,3.0,1.0,0.0,30.0,29.0,96.7,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,80.0
Charlie Taylor,ENG,DF,Burnley,28,1993,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.04,0.04,0.0,0.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,282.0,69.9,3627.0,1609.0,96.0,114.0,84.2,71.0,93.0,76.3,24.0,60.0,40.0,-0.3,5.0,14.0,5.0,3.0,14.0,206.0,76.0,2.0,0.0,45.0,2.0,12.0,0.0,0.0,0.0,0.0,100.0,76.0,106.0,177.0,3.0,18.0,74.0,0.0,4.0,6.0,9.0,14.0,8.0,1.33,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17,0.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,10.0,4.0,0.0,8.0,13.0,61.5,5.0,41.0,11.0,26.8,21.0,16.0,4.0,25.0,5.0,0.0,20.0,16.0,19.0,1.0,365.0,25.0,129.0,158.0,97.0,3.0,291.0,3.0,6.0,50.0,3.0,0.0,157.0,1121.0,490.0,21.0,7.0,0.0,160.0,155.0,96.9,6.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,55.0,17.0,6.0,73.9
Nathan Tella,ENG,MF,Southampton,22,1999,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,18.0,6.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,6.0,1.0,8.0,0.0,2.0,0.0,1.0,1.0,7.0,13.0,9.0,0.0,0.0,0.0,8.0,6.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
